epoch,IC_loss,ODE_loss,Data_loss
0,0.8303704,0.19230923,0.56323683
1,0.4748971,0.15514442,0.4661414
2,0.17138566,0.15432498,0.4768693
3,0.026106168,0.18335764,0.48540092
4,0.014244649,0.17330074,0.46904403
5,0.028405622,0.15158941,0.45966777
6,0.026893502,0.14447299,0.45086893
7,0.019751657,0.14550216,0.44233227
8,0.018996099,0.1356044,0.43944168
9,0.01957401,0.13146482,0.4340694
10,0.018158112,0.13308363,0.42828932
11,0.017499883,0.124113224,0.42680535
12,0.01635652,0.12143834,0.4222291
13,0.015865764,0.115450755,0.42244142
14,0.014753764,0.11563806,0.4241984
15,0.014963877,0.11795215,0.4184948
16,0.013693427,0.10801424,0.4235111
17,0.013976027,0.10108055,0.42098063
18,0.013029535,0.09931488,0.41897306
19,0.013680364,0.09737885,0.4126746
20,0.012809239,0.09182602,0.4129936
21,0.012689976,0.0904326,0.41220698
22,0.0122460285,0.09104776,0.41943312
23,0.013100127,0.088774085,0.41235408
24,0.011362644,0.08206746,0.4120838
25,0.012069042,0.08158628,0.41110045
26,0.011674565,0.082439974,0.40649623
27,0.010781587,0.0801303,0.4094017
28,0.011549659,0.07797474,0.40550512
29,0.010588622,0.07464245,0.4078986
30,0.009988638,0.074542895,0.40608755
31,0.011149584,0.0712219,0.399846
32,0.011079874,0.07152483,0.39937258
33,0.00959892,0.06984009,0.39775544
34,0.009664142,0.06575446,0.40082106
35,0.010092578,0.065678164,0.39613333
36,0.0099606505,0.0642864,0.3964361
37,0.009284837,0.06250518,0.3988034
38,0.009582528,0.063262925,0.39255297
39,0.009783651,0.060970463,0.39480922
40,0.008984679,0.060689867,0.39456505
41,0.009301192,0.058456518,0.39288503
42,0.008863078,0.0608085,0.3887766
43,0.008565141,0.05798434,0.38852367
44,0.009164119,0.057412434,0.38800257
45,0.008627689,0.058600236,0.38699564
46,0.008181775,0.05481877,0.38646394
47,0.008615545,0.057339,0.38368535
48,0.008940501,0.057192437,0.38817123
49,0.0076838927,0.056330144,0.38282326
50,0.008108276,0.053188335,0.38113865
51,0.008289097,0.052169442,0.38303962
52,0.007992277,0.051950105,0.380544
53,0.0077795675,0.05173213,0.37888023
54,0.008716454,0.05232013,0.37594548
55,0.0073041767,0.049430754,0.37959862
56,0.007228671,0.04934112,0.37828714
57,0.008244035,0.051063903,0.37465414
58,0.007169525,0.050282557,0.37723947
59,0.007362156,0.05078555,0.37579182
60,0.008230011,0.049971815,0.37353173
61,0.007145714,0.051851492,0.37119222
62,0.007606818,0.051361214,0.3726468
63,0.006767001,0.047715496,0.37529877
64,0.0078081116,0.04934753,0.37073848
65,0.0070393,0.04895572,0.36791062
66,0.0073662535,0.048199754,0.36784774
67,0.006989165,0.048186105,0.37175426
68,0.0072408556,0.049473934,0.36569625
69,0.006766887,0.048571866,0.36707738
70,0.0077578845,0.04872189,0.36302567
71,0.005601728,0.048533022,0.36669984
72,0.007920725,0.049679626,0.3646587
73,0.0068827854,0.04872815,0.36377817
74,0.00587993,0.049119778,0.3619158
75,0.007583639,0.047773033,0.36273637
76,0.006247335,0.047743775,0.36477733
77,0.0071292445,0.049761433,0.36666253
78,0.0064312206,0.049183168,0.36211553
79,0.006888245,0.050821166,0.3577518
80,0.006461373,0.049320538,0.36216033
81,0.006767982,0.050201844,0.3596837
82,0.00694166,0.05068157,0.35872936
83,0.0059620156,0.04893188,0.36208776
84,0.0071816063,0.049659986,0.3604813
85,0.005842244,0.052699644,0.35456818
86,0.00716616,0.05256018,0.35111696
87,0.0056129163,0.05004213,0.35268846
88,0.0074640876,0.04881654,0.35508746
89,0.0063528433,0.05452173,0.3472336
90,0.005853881,0.054745115,0.36027384
91,0.006854144,0.054478325,0.35359606
92,0.006475178,0.052818995,0.34998542
93,0.0058558914,0.05283133,0.34932348
94,0.006676848,0.05199798,0.34898737
95,0.0067866384,0.058599196,0.34494042
96,0.0066830637,0.053527765,0.3520699
97,0.0062001734,0.060699534,0.34000683
98,0.0065070437,0.056521315,0.33787373
99,0.0058126873,0.05311487,0.35344538
100,0.008179431,0.055527188,0.33887014
101,0.005200778,0.055464555,0.33487365
102,0.0073841987,0.051520087,0.33507466
103,0.0059598214,0.053071477,0.3296509
104,0.0070016542,0.055626314,0.32537925
105,0.006822833,0.05658399,0.32745686
106,0.006066257,0.05560624,0.32920283
107,0.005657508,0.05533691,0.32396019
108,0.0072092256,0.052990437,0.3215133
109,0.006948094,0.05856337,0.31772563
110,0.0053558066,0.05717398,0.31532508
111,0.007373832,0.05609262,0.31468377
112,0.005939856,0.061199058,0.31394577
113,0.006467049,0.06056748,0.31088197
114,0.006151408,0.059051424,0.30769935
115,0.006221232,0.06285242,0.29942837
116,0.006621001,0.058500815,0.29574174
117,0.0059801093,0.056670286,0.29479632
118,0.0064379796,0.05765186,0.29358894
119,0.005962861,0.061500322,0.28780597
120,0.0062643588,0.058110476,0.28803346
121,0.005193773,0.05837845,0.28538188
122,0.0069736084,0.056992106,0.2834683
123,0.006536181,0.069084935,0.28241608
124,0.0052496316,0.063432984,0.2794259
125,0.006666608,0.05747115,0.26425415
126,0.0057627195,0.053979367,0.26630777
127,0.005319306,0.053968064,0.2664567
128,0.005270445,0.05479153,0.2586871
129,0.0052859634,0.050137162,0.25318316
130,0.005148026,0.048114143,0.24415854
131,0.0057358514,0.04581201,0.23638761
132,0.004372889,0.043650128,0.2342827
133,0.005055642,0.041968573,0.2275109
134,0.0043808636,0.043040395,0.22709951
135,0.0046016984,0.038908243,0.21619348
136,0.003900155,0.03702087,0.21390001
137,0.00426625,0.035872523,0.206701
138,0.0038963077,0.031987615,0.19972
139,0.0032964859,0.031415097,0.19392207
140,0.0038343929,0.029430564,0.19001237
141,0.0040723337,0.02781986,0.18348847
142,0.0030768295,0.03242295,0.18204768
143,0.00390106,0.02965849,0.1749652
144,0.0038000066,0.027571822,0.1654416
145,0.0038715615,0.023555411,0.16140257
146,0.0025583915,0.021414991,0.1555107
147,0.0023122549,0.020935936,0.1509182
148,0.0022310663,0.021257447,0.14519386
149,0.0024047545,0.018989393,0.14085802
150,0.0022019823,0.017869309,0.13263467
151,0.0016268718,0.01896921,0.12799978
152,0.0015745463,0.01949146,0.12712418
153,0.0020278292,0.018991636,0.12048297
154,0.0016485264,0.019357258,0.11538496
155,0.0014282593,0.01794451,0.10975774
156,0.0011815027,0.014383821,0.10579479
157,0.0015822925,0.014551076,0.09963956
158,0.0012830517,0.012969665,0.09460921
159,0.0007470777,0.012712014,0.09098861
160,0.0011398594,0.011885194,0.08976335
161,0.0009271644,0.010500908,0.08211661
162,0.0008797438,0.010067326,0.07955326
163,0.0011946934,0.010154757,0.076464
164,0.0007538815,0.009512007,0.070878774
165,0.0009916149,0.008262666,0.068392575
166,0.0005197708,0.009198342,0.065871164
167,0.00091051124,0.008015894,0.06274797
168,0.00066496024,0.0075715543,0.059655357
169,0.00060169393,0.0070282356,0.05697736
170,0.0006792155,0.006891423,0.054330938
171,0.0005170237,0.0067133782,0.052152716
172,0.00063992984,0.006569045,0.04984764
173,0.00062184315,0.0072621815,0.0477195
174,0.00047710113,0.0068811364,0.046811372
175,0.0006107309,0.006619476,0.04503714
176,0.00055148697,0.006206131,0.042412393
177,0.00036348304,0.0056261,0.040936682
178,0.0004617016,0.005199834,0.039536387
179,0.0006769074,0.0057440596,0.03777934
180,0.00047820533,0.005508521,0.03743764
181,0.00042502125,0.0055233994,0.03607498
182,0.00042118932,0.0053977845,0.03462429
183,0.00046394236,0.005151958,0.03366421
184,0.00041239857,0.0052004852,0.032501776
185,0.0005229736,0.004866277,0.03144853
186,0.00040170713,0.0048814965,0.030697918
187,0.00039548962,0.004803876,0.02952021
188,0.000343186,0.004826653,0.028831962
189,0.0004986871,0.0049371743,0.028528001
190,0.00038195247,0.004804791,0.02741618
191,0.0003874206,0.0048163324,0.027475879
192,0.0003069916,0.0046702437,0.025974264
193,0.00028962735,0.004191304,0.025453325
194,0.00033590468,0.0039675874,0.02424344
195,0.00030570515,0.0036865554,0.023899987
196,0.0003389557,0.0036887794,0.023720613
197,0.000352493,0.0037400997,0.02261662
198,0.00037738596,0.0034390572,0.022232387
199,0.0003576787,0.0033225785,0.021852795
200,0.00027954212,0.0037702643,0.021399938
201,0.00024616194,0.0033808886,0.021111343
202,0.00031936512,0.0030314545,0.020291263
203,0.00031051593,0.003081953,0.019713689
204,0.00030761666,0.0028142626,0.019581951
205,0.00029047485,0.0032298346,0.019138439
206,0.00037428286,0.0033074222,0.018833166
207,0.00029848627,0.0028188159,0.018209048
208,0.00026337756,0.0026271872,0.017845584
209,0.000307549,0.002618955,0.017530419
210,0.00024664094,0.0026399544,0.017094115
211,0.00024831315,0.002609532,0.016852861
212,0.0002927913,0.0024935803,0.016615022
213,0.00032010264,0.0028024127,0.016227497
214,0.00029141293,0.002548232,0.01618744
215,0.00023249912,0.0024448792,0.015652731
216,0.00022896375,0.0024128123,0.015616054
217,0.0002502018,0.0025951208,0.015320869
218,0.00032138504,0.0026425351,0.015107771
219,0.00028255404,0.0026564864,0.014786611
220,0.00025016244,0.0024522683,0.014274575
221,0.00021384361,0.0023147913,0.013806541
222,0.00021041786,0.0025015227,0.013511266
223,0.00020793933,0.0023460265,0.013096444
224,0.0002627413,0.0023515415,0.012952866
225,0.00033389716,0.0024348958,0.01266061
226,0.00016406967,0.0025371898,0.012885839
227,0.0002754556,0.002654986,0.012932962
228,0.00019781322,0.002201389,0.012503157
229,0.00016655464,0.002315952,0.012090948
230,0.00020082702,0.0022822956,0.012017572
231,0.00025813607,0.0022375737,0.011512615
232,0.00017965588,0.0020085431,0.0115177715
233,0.00018039468,0.0022486919,0.011416646
234,0.00021781198,0.0020823765,0.011367781
235,0.0003239618,0.0022268132,0.011038676
236,0.00015895235,0.0019569101,0.010961214
237,0.000194798,0.0021558565,0.010830903
238,0.00020667836,0.0020754032,0.010651355
239,0.00020471998,0.002304233,0.010595695
240,0.00015988997,0.0021515763,0.010741078
241,0.00020020052,0.0020237605,0.010373947
242,0.00025556845,0.0019995465,0.010359323
243,0.00016938783,0.0018130749,0.010301762
244,0.00021816576,0.001872742,0.010007732
245,0.00023754055,0.0017834592,0.0097718565
246,0.00016992088,0.0018353865,0.009916392
247,0.00027060875,0.002137756,0.009718959
248,0.00018943506,0.0020430065,0.009882492
249,0.00015922313,0.0018531142,0.009681295
250,0.00016400036,0.0017864198,0.009479555
251,0.00020648609,0.0018426487,0.009408452
252,0.00018903925,0.001747317,0.009241919
253,0.00014314167,0.0017279249,0.0092174
254,0.00020097799,0.0017100439,0.009158902
255,0.00022351232,0.0017771737,0.009099577
256,0.00010862391,0.0016987597,0.008879348
257,0.00015909232,0.0015029476,0.008808497
258,0.00013879244,0.0016590112,0.008756773
259,0.00024182486,0.0016021591,0.008702719
260,0.00030559508,0.0016126849,0.008798061
261,0.00016140405,0.0016849566,0.008770706
262,0.00018548059,0.0016652113,0.008423137
263,0.00021738381,0.0015813304,0.00855429
264,0.00023305362,0.0015774397,0.008431551
265,0.00022720112,0.0015081734,0.008265228
266,0.00015541737,0.0013824067,0.008309251
267,0.00017617267,0.001510914,0.008171009
268,0.00018211042,0.0014711751,0.008022041
269,0.00015949857,0.0014426827,0.008162658
270,0.00012719966,0.0013707413,0.007933425
271,0.00018715658,0.0014539657,0.007915227
272,0.0001557362,0.0013347744,0.007924727
273,0.00014473469,0.0013922552,0.007748884
274,0.00013278326,0.0012522598,0.0077319955
275,0.00014638747,0.0014152048,0.0076876483
276,0.00013159137,0.0012140118,0.0076144696
277,0.00012288161,0.0011648213,0.007568636
278,0.00014791096,0.0012735333,0.0074672354
279,0.00015651164,0.0012135436,0.007468009
280,0.000119211174,0.0012289106,0.0074075363
281,0.00013272374,0.0012891445,0.0073685376
282,0.0001340036,0.00119158,0.0072940625
283,0.00013569786,0.001154202,0.007251249
284,0.00014910116,0.0012262118,0.007218439
285,0.00013962974,0.0011670968,0.007086667
286,0.00014088227,0.0012507184,0.0070303762
287,0.00015274202,0.0010996264,0.0071489974
288,0.00012624779,0.0012171653,0.007020282
289,0.00019566505,0.0011371863,0.0069445623
290,0.00015653207,0.0011192487,0.006921284
291,0.00012081255,0.0012478767,0.006798005
292,0.00019457072,0.0010512347,0.0067459755
293,0.0001094842,0.0010806426,0.0067003304
294,0.00011161142,0.0009975845,0.006700962
295,0.00011063578,0.0010435631,0.006639488
296,0.00016415025,0.0011782626,0.006626143
297,0.00021838576,0.0011373259,0.0066883937
298,0.00014324467,0.0011664456,0.0064961812
299,0.000118838834,0.0009743972,0.006568618
300,0.00011243557,0.00096289616,0.0064280042
301,0.00019132017,0.0010202,0.006272486
302,8.445185e-05,0.00096283166,0.006415177
303,0.00014166694,0.0009430605,0.0061735907
304,0.00014551848,0.0010338412,0.006253331
305,0.00014211657,0.0009876986,0.00619603
306,0.00012713202,0.00087660877,0.00610691
307,0.00013473099,0.00091625575,0.006035347
308,0.00011779474,0.0008966037,0.0061419844
309,0.0001228891,0.0009665548,0.005938116
310,0.00014462096,0.0010588714,0.0060425336
311,0.00012341535,0.0010422845,0.005872155
312,0.00015018397,0.0010682781,0.00593784
313,0.00010500883,0.0010322497,0.005998452
314,0.0002383168,0.00095383666,0.005745385
315,0.0001078128,0.0008299213,0.0057385145
316,0.0001357432,0.0009867029,0.005644663
317,0.00012478014,0.00080857985,0.005658469
318,8.87573e-05,0.00090187136,0.0057626115
319,0.0001379803,0.0010814342,0.0055489633
320,0.0001377776,0.0009436769,0.005599332
321,0.000121472185,0.000863457,0.0055930214
322,0.00015462896,0.0008393897,0.0054611643
323,0.00010799502,0.00079942186,0.0054235095
324,0.00012836477,0.00080055057,0.005344091
325,0.00011368595,0.0008838553,0.00532538
326,0.00016570465,0.0008644955,0.0053733634
327,0.00010930745,0.000897288,0.005217492
328,0.00017342306,0.0008178737,0.005233679
329,9.690382e-05,0.0008313018,0.0051315753
330,0.00013095936,0.00080306956,0.005101802
331,0.00011787346,0.0007703751,0.0050688423
332,0.000118174954,0.0009582404,0.0051241727
333,0.00012885098,0.0008352543,0.005076622
334,0.000119377466,0.0008186849,0.0049878033
335,0.0001334496,0.00083736295,0.00501773
336,0.000118901815,0.0008726668,0.005022881
337,0.000110476176,0.000779637,0.004916909
338,0.00012972669,0.0007303358,0.0048988606
339,0.000121055135,0.00069655455,0.0048156814
340,0.00020171965,0.00073054555,0.0048069186
341,0.0001306756,0.0007448161,0.0048154327
342,0.00012214588,0.00072073203,0.0046990076
343,0.000100902806,0.0006983876,0.0046803937
344,0.000118228105,0.0007524452,0.004689373
345,0.00016226975,0.0007557081,0.0046747364
346,0.00016545,0.00076156144,0.0046283766
347,0.00022150548,0.0006958457,0.0044977576
348,7.571341e-05,0.0007442004,0.004510265
349,0.00015779716,0.0007157465,0.0044277143
350,8.386612e-05,0.00071675685,0.004532257
351,0.00013770993,0.00082543876,0.0045041903
352,0.00013180608,0.00099912,0.0045195064
353,0.00014473117,0.0007495301,0.0045127436
354,0.00011268109,0.0007461413,0.0042882874
355,0.00013409073,0.0007550344,0.004347352
356,0.00012612731,0.00068594416,0.00421755
357,9.568285e-05,0.00060369296,0.0042317505
358,0.00011033406,0.0006331543,0.004244602
359,0.00014527512,0.00061619125,0.0041772937
360,0.0001160151,0.00056647405,0.004147941
361,0.00015843095,0.00065412774,0.0040406617
362,0.00015653056,0.00069130806,0.004088645
363,0.00019745881,0.0006457142,0.0041710036
364,0.00023109218,0.0006362231,0.004020347
365,0.0001216759,0.0006688932,0.003991444
366,0.00023733913,0.00066779245,0.004002319
367,0.00018581003,0.0006846656,0.003995051
368,0.000117728,0.00062776246,0.0039395085
369,0.00012207733,0.00058599043,0.0038986225
370,8.3008e-05,0.00061795756,0.0038869574
371,0.00011810167,0.00057083793,0.0038901668
372,0.00010257218,0.0006495676,0.0038019114
373,0.00012749419,0.000535783,0.003745474
374,0.00013591003,0.0005963155,0.0037590477
375,0.00010771628,0.0005561319,0.003768475
376,0.00011446379,0.0005240688,0.0037586982
377,0.00011155855,0.0005582508,0.0036691364
378,0.00011609786,0.0005632646,0.003709184
379,0.00013394652,0.0006281157,0.003676998
380,0.00013397033,0.0006088762,0.0036461272
381,9.024097e-05,0.0005284739,0.0036341597
382,0.00011551144,0.00049982045,0.0035736028
383,0.00010167658,0.0005514155,0.0035518738
384,0.00013077319,0.0005717416,0.0035811693
385,0.0001677846,0.00058623694,0.0035248578
386,0.0001403905,0.00053798634,0.0035381713
387,0.00011399093,0.0005730513,0.0034751962
388,9.37906e-05,0.0005545768,0.0034868729
389,0.00011381593,0.00054606673,0.0034480996
390,0.0001515223,0.00062869466,0.0034750898
391,9.666119e-05,0.0005572938,0.0034582473
392,0.00014767205,0.0006017607,0.0033968643
393,0.00017066025,0.0005783246,0.0034079016
394,0.00014958404,0.0005848661,0.0033789505
395,0.00011802658,0.0004975575,0.003397258
396,0.00017462787,0.000553226,0.0033546253
397,0.00020505491,0.00063418935,0.0033231494
398,0.00011522874,0.00063624594,0.0033633108
399,0.00017395106,0.00051931606,0.003270713
400,0.00014216492,0.00055709865,0.003306693
401,0.000112212205,0.0005538197,0.0033113048
402,0.00014363027,0.00051560305,0.003259996
403,0.00012155635,0.0005666922,0.003251901
404,0.00010091185,0.0005403954,0.0032697008
405,0.0001525681,0.0005303508,0.003250109
406,0.000110197,0.00052747794,0.003237902
407,0.00012460312,0.00057516334,0.003202131
408,0.00013181943,0.0005469432,0.003164678
409,0.00014276865,0.00050287176,0.003166352
410,0.00012708051,0.0005448676,0.0031643845
411,0.00013666441,0.0005491871,0.003127616
412,0.00014899435,0.0005236211,0.0031312772
413,0.00013015396,0.0005516578,0.003126369
414,0.00014313131,0.0004914777,0.0030740367
415,0.00018832093,0.00048130588,0.0031186186
416,0.00013094762,0.00048728526,0.0030637812
417,0.00014260013,0.0004592951,0.0030429405
418,0.0001441921,0.0006209353,0.0030863557
419,0.0001479057,0.0005714845,0.0030582813
420,0.00013596317,0.00048023002,0.003006665
421,0.00015468511,0.00049150886,0.0030438257
422,6.502314e-05,0.00048571482,0.0030164698
423,0.00021193211,0.0004862962,0.0029945741
424,0.00012736488,0.00052118266,0.0030226943
425,0.0001637968,0.0005367371,0.0030071102
426,0.00012475594,0.00055141223,0.003035772
427,0.00014643231,0.00047610787,0.0029343646
428,9.956564e-05,0.00044822512,0.002939598
429,0.000112341644,0.00042698433,0.0029387386
430,0.00011638678,0.00043426236,0.0029011238
431,0.0001022182,0.0004424923,0.0029572784
432,0.00010647342,0.00043117898,0.002884135
433,8.8472276e-05,0.0004433472,0.0029137984
434,0.0001209873,0.00039777043,0.0029032193
435,9.840368e-05,0.00044197394,0.0028904676
436,0.00012393379,0.000396201,0.0028772322
437,0.00010911077,0.00047166174,0.0028597391
438,0.000114580114,0.0004474735,0.0029000144
439,0.000115393326,0.00041823662,0.0028438505
440,0.00012903372,0.00041779008,0.0028787684
441,0.0001442901,0.00044225724,0.002814928
442,0.00016010206,0.00045904805,0.002884542
443,9.8885816e-05,0.00044136052,0.0028178908
444,0.00012467024,0.00042013414,0.0028389269
445,0.00021675648,0.0004532147,0.0028572395
446,0.00020302334,0.00047581317,0.00282264
447,9.956288e-05,0.00042566741,0.0028212192
448,0.00013420379,0.00046985582,0.0027570704
449,0.00016688986,0.00046018264,0.0028792527
450,0.00014038512,0.00047564832,0.002831925
451,0.00012730437,0.0004426483,0.002788293
452,0.00013208308,0.00046740804,0.0028063636
453,0.00013343882,0.00049686985,0.00284512
454,0.00012713682,0.00045733465,0.0028132782
455,0.00011935339,0.00042184294,0.0027596387
456,0.00016108286,0.00042170892,0.0027711547
457,0.00013709918,0.00049773214,0.0028073124
458,0.00015392207,0.0004693762,0.0027590273
459,0.00011832387,0.00047048493,0.0027804975
460,8.9625144e-05,0.00050823437,0.0028318635
461,9.7314754e-05,0.00043856687,0.0027505767
462,0.00011401299,0.00044592787,0.0027121273
463,8.596655e-05,0.00042137605,0.0027658031
464,0.00012329078,0.00049236015,0.0027438204
465,9.977113e-05,0.00040750997,0.0027651635
466,9.982666e-05,0.0003779576,0.0027144707
467,0.000119903685,0.0003704177,0.00274492
468,0.00013276738,0.0003824996,0.002714775
469,0.00014640507,0.00044023982,0.0027835728
470,0.0001188161,0.0004780724,0.002717659
471,0.000115525174,0.00048049615,0.0027525714
472,0.00016631998,0.0005427546,0.0027519634
473,0.00014500887,0.00050515647,0.002727892
474,0.00011861429,0.00044489992,0.0027400092
475,0.00010717459,0.00037170068,0.002681216
476,0.00010804743,0.00037101042,0.002685662
477,0.00012528876,0.00040034336,0.0026757368
478,0.00010914662,0.00036320536,0.0027158563
479,0.00011316802,0.0004066436,0.0027514477
480,0.00012292374,0.00038557098,0.0026520337
481,0.00014082511,0.00039712997,0.0026641362
482,0.00011563483,0.0003862647,0.0027077764
483,0.00010639262,0.00035956682,0.002670276
484,0.00012900057,0.00038041707,0.0026437154
485,9.361478e-05,0.00038484158,0.0026809718
486,0.00015511099,0.0004096001,0.002703289
487,0.00028443808,0.00048172468,0.002683664
488,0.00017913121,0.00048559214,0.002687965
489,0.00014574392,0.0005406216,0.0026803806
490,9.2043614e-05,0.00047244123,0.00272885
491,0.00010796188,0.00040944217,0.002687262
492,0.00014234256,0.0004277737,0.0026804486
493,0.00024400724,0.0005295449,0.0026948682
494,0.0001934597,0.0004904935,0.002662648
495,0.00010126241,0.00041044116,0.002646576
496,0.0001156523,0.00041451422,0.0026834067
497,0.00014009843,0.00044389628,0.0026889697
498,0.00016878275,0.0004053077,0.0026835091
499,0.00019802901,0.0004551847,0.0026933807
500,0.00016562779,0.00042376883,0.0026604377
501,0.0001788477,0.00047804118,0.0026895565
502,0.00017750691,0.00042739874,0.0026602675
503,0.00017212707,0.0004248267,0.002686223
504,0.00013725884,0.00040526144,0.0025942265
505,0.00011311902,0.00035427517,0.0026964177
506,9.8833116e-05,0.00033829254,0.0026264202
507,0.00010380104,0.00034922492,0.0025985974
508,0.0001192188,0.00039216955,0.0026421691
509,0.000104311424,0.0003449516,0.0026297353
510,9.670488e-05,0.00040641203,0.002639208
511,0.00012577754,0.0004849724,0.0026618694
512,0.0001445292,0.00047333183,0.002659258
513,0.00016126405,0.0004103003,0.0026429181
